time,year,month,day,mb,dmdt,time,jt
2016-12-15,2016.0,12.0,15.0,-180.68416820270423,13.641763284940964,2016-12-15,2016.9562841530055
2017-01-15,2017.0,1.0,15.0,-137.2198645904308,43.46430361227343,2017-01-15,2017.0409836065573
2017-02-15,2017.0,2.0,15.0,-107.06540215295479,30.154462437476013,2017-02-15,2017.1256830601094
2017-03-15,2017.0,3.0,15.0,-141.44368618144213,-34.378284028487336,2017-03-15,2017.2021857923498
2017-04-15,2017.0,4.0,15.0,-145.48334777964513,-4.039661598202997,2017-04-15,2017.2868852459017
2017-05-15,2017.0,5.0,15.0,-97.09899611757609,48.38435166206904,2017-05-15,2017.3688524590164
2017-06-15,2017.0,6.0,15.0,-118.90302490430511,-21.80402878672902,2017-06-15,2017.4535519125684
2017-07-15,2017.0,7.0,15.0,-124.76125525908874,-5.858230354783632,2017-07-15,2017.535519125683
2017-08-15,2017.0,8.0,15.0,-167.33857480283336,-42.57731954374461,2017-08-15,2017.620218579235
2017-09-15,2017.0,9.0,15.0,-209.469945115035,-42.13137031220162,2017-09-15,2017.704918032787
2017-10-15,2017.0,10.0,15.0,-233.38992394272861,-23.919978827693615,2017-10-15,2017.7868852459017
2017-11-15,2017.0,11.0,15.0,-225.53961481619112,7.850309126537508,2017-11-15,2017.8715846994535
2017-12-15,2017.0,12.0,15.0,-211.89785153125015,13.641763284940964,2017-12-15,2017.9535519125684
2018-01-15,2018.0,1.0,15.0,-168.43354791897673,43.46430361227343,2018-01-15,2018.0409836065573
2018-02-15,2018.0,2.0,15.0,-154.31485167187074,14.118696247105992,2018-02-15,2018.1256830601094
2018-03-15,2018.0,3.0,15.0,-155.52524951116058,-1.210397839289829,2018-03-15,2018.2021857923498
2018-04-15,2018.0,4.0,15.0,-147.53382470823476,7.991424802925827,2018-04-15,2018.2868852459017
2018-05-15,2018.0,5.0,15.0,-136.62926077908807,10.904563929146702,2018-05-15,2018.3688524590164
2018-06-15,2018.0,6.0,15.0,-130.94755664610088,5.681704132987205,2018-06-15,2018.4535519125684
2018-07-15,2018.0,7.0,15.0,-147.9709279706179,-17.02337132451703,2018-07-15,2018.535519125683
2018-08-15,2018.0,8.0,15.0,-190.54824751436252,-42.57731954374461,2018-08-15,2018.620218579235
2018-09-15,2018.0,9.0,15.0,-232.67961782656414,-42.13137031220162,2018-09-15,2018.704918032787
2018-10-15,2018.0,10.0,15.0,-256.59959665425777,-23.919978827693615,2018-10-15,2018.7868852459017
2018-11-15,2018.0,11.0,15.0,-248.74928752772027,7.850309126537508,2018-11-15,2018.8715846994535
2018-12-15,2018.0,12.0,15.0,-235.1075242427793,13.641763284940964,2018-12-15,2018.9535519125684
2019-01-15,2019.0,1.0,15.0,-191.64322063050588,43.46430361227343,2019-01-15,2019.0409836065573
2019-02-15,2019.0,2.0,15.0,-177.5245243833999,14.118696247105992,2019-02-15,2019.1256830601094
2019-03-15,2019.0,3.0,15.0,-178.73492222268973,-1.210397839289829,2019-03-15,2019.2021857923498
2019-04-15,2019.0,4.0,15.0,-175.0524607653118,3.68246145737794,2019-04-15,2019.2868852459017
2019-05-15,2019.0,5.0,15.0,-168.07950218687776,6.972958578434032,2019-05-15,2019.3688524590164
2019-06-15,2019.0,6.0,15.0,-167.85866502215876,0.2208371647190006,2019-06-15,2019.4535519125684
2019-07-15,2019.0,7.0,15.0,-188.26924188930374,-20.410576867144982,2019-07-15,2019.535519125683
2019-08-15,2019.0,8.0,15.0,-219.32088877656483,-31.05164688726109,2019-08-15,2019.620218579235
2019-09-15,2019.0,9.0,15.0,-270.7713520412608,-51.45046326469594,2019-09-15,2019.704918032787
2019-10-15,2019.0,10.0,15.0,-268.1037266467698,2.667625394490983,2019-10-15,2019.7868852459017
2019-11-15,2019.0,11.0,15.0,-260.8964113981648,7.207315248605028,2019-11-15,2019.8715846994535
2019-12-15,2019.0,12.0,15.0,-247.25464811322382,13.641763284940964,2019-12-15,2019.9535519125684
2020-01-15,2020.0,1.0,15.0,-203.7903445009504,43.46430361227343,2020-01-15,2020.0409836065573
2020-02-15,2020.0,2.0,15.0,-205.7101697837434,-1.9198252827929991,2020-02-15,2020.1256830601094
2020-03-15,2020.0,3.0,15.0,-215.50311783305133,-9.792948049307938,2020-03-15,2020.204918032787
2020-04-15,2020.0,4.0,15.0,-188.98024178342135,26.522876049629986,2020-04-15,2020.2896174863388
2020-05-15,2020.0,5.0,15.0,-166.21944312668043,22.76079865674092,2020-05-15,2020.3715846994535
2020-06-15,2020.0,6.0,15.0,-179.7741467359364,-13.554703609255968,2020-06-15,2020.4562841530055
2020-07-15,2020.0,7.0,15.0,-199.55104669507332,-19.776899959136927,2020-07-15,2020.5382513661202
2020-08-15,2020.0,8.0,15.0,-242.12836623881793,-42.57731954374461,2020-08-15,2020.622950819672
2020-09-15,2020.0,9.0,15.0,-284.25973655101956,-42.13137031220162,2020-09-15,2020.707650273224
2020-10-15,2020.0,10.0,15.0,-318.48463305167655,-34.224896500657,2020-10-15,2020.7896174863388
2020-11-15,2020.0,11.0,15.0,-272.94276917624956,45.541863875427,2020-11-15,2020.8743169398906
2020-12-15,2020.0,12.0,15.0,-259.3010058913086,13.641763284940964,2020-12-15,2020.9562841530055
2021-01-15,2021.0,1.0,15.0,-215.83670227903517,43.46430361227343,2021-01-15,2021.0409836065573
2021-02-15,2021.0,2.0,15.0,-193.4287990325772,22.407903246457977,2021-02-15,2021.1256830601094
2021-03-15,2021.0,3.0,15.0,-193.55908667643425,-0.1302876438570592,2021-03-15,2021.2021857923498
2021-04-15,2021.0,4.0,15.0,-173.3539767523972,20.20510992403706,2021-04-15,2021.2868852459017
2021-05-15,2021.0,5.0,15.0,-197.30556180060225,-23.95158504820506,2021-05-15,2021.3688524590164
2021-06-15,2021.0,6.0,15.0,-190.60595511249525,6.699606688106996,2021-06-15,2021.4535519125684
2021-07-15,2021.0,7.0,15.0,-191.28125568503216,-0.6753005725369121,2021-07-15,2021.535519125683
2021-08-15,2021.0,8.0,15.0,-203.71303308906417,-12.431777404032005,2021-08-15,2021.620218579235
2021-09-15,2021.0,9.0,15.0,-245.43274307346516,-41.71970998440099,2021-09-15,2021.704918032787
2021-10-15,2021.0,10.0,15.0,-262.3827072473922,-16.949964173927015,2021-10-15,2021.7868852459017
2021-11-15,2021.0,11.0,15.0,-254.5323981208547,7.850309126537508,2021-11-15,2021.8715846994535
2021-12-15,2021.0,12.0,15.0,-240.89063483591374,13.641763284940964,2021-12-15,2021.9535519125684
