time,year,month,day,mb,dmdt,time,jt
2014-12-15,2014.0,12.0,15.0,-355.0791719546472,5.547294109058312,2014-12-15,2014.9535519125684
2015-01-15,2015.0,1.0,15.0,-334.6358034824842,20.443368472163,2015-01-15,2015.0409836065573
2015-02-15,2015.0,2.0,15.0,-326.2010259905252,8.43477749195904,2015-02-15,2015.1256830601094
2015-03-15,2015.0,3.0,15.0,-316.4079068456712,9.79311914485396,2015-03-15,2015.2021857923498
2015-04-15,2015.0,4.0,15.0,-327.7433743265752,-11.335467480903958,2015-04-15,2015.2868852459017
2015-05-15,2015.0,5.0,15.0,-322.76018740737766,4.983186919197502,2015-05-15,2015.3688524590164
2015-06-15,2015.0,6.0,15.0,-328.6762180052069,-5.91603059782927,2015-06-15,2015.4535519125684
2015-07-15,2015.0,7.0,15.0,-357.39881512298507,-28.72259711777815,2015-07-15,2015.535519125683
2015-08-15,2015.0,8.0,15.0,-380.35790586682305,-22.959090743837976,2015-08-15,2015.620218579235
2015-09-15,2015.0,9.0,15.0,-364.91527528045305,15.44263058637,2015-09-15,2015.704918032787
2015-10-15,2015.0,10.0,15.0,-358.21231718809406,6.702958092358964,2015-10-15,2015.7868852459017
2015-11-15,2015.0,11.0,15.0,-348.363305540854,9.849011647240047,2015-11-15,2015.8715846994535
2015-12-15,2015.0,12.0,15.0,-342.8160114317957,5.547294109058312,2015-12-15,2015.9535519125684
2016-01-15,2016.0,1.0,15.0,-333.1072558707867,9.708755561009013,2016-01-15,2016.0409836065573
2016-02-15,2016.0,2.0,15.0,-330.53734287910066,2.56991299168601,2016-02-15,2016.1256830601094
2016-03-15,2016.0,3.0,15.0,-337.41152255151667,-6.874179672416005,2016-03-15,2016.204918032787
2016-04-15,2016.0,4.0,15.0,-337.06583402342847,0.3456885280881904,2016-04-15,2016.2896174863388
2016-05-15,2016.0,5.0,15.0,-332.08264710423094,4.983186919197502,2016-05-15,2016.3715846994535
2016-06-15,2016.0,6.0,15.0,-336.1526869712979,-4.070039867066953,2016-06-15,2016.4562841530055
2016-07-15,2016.0,7.0,15.0,-377.89124801989993,-41.73856104860204,2016-07-15,2016.5382513661202
2016-08-15,2016.0,8.0,15.0,-328.83375334925694,49.057494670642996,2016-08-15,2016.622950819672
